id,event_name,event_image,event_date_time,event_link
340,Eröffnung Galaxy,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102379734%2F143077099654%2F1%2Foriginal.20200601-181414?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C246%2C750%2C375&s=9fea36893b38132b43712e052846bf16,"Wed, Jun 3, 2020 11:00 AM MDT",https://www.eventbrite.com/e/eroffnung-galaxy-tickets-102627646052?aff=ebdssbonlinesearch
341,Church at Home with www.connectchurchatl.org,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102337636%2F292345008733%2F1%2Foriginal.20200601-095452?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C8640%2C4320&s=79d179c311369e9e7a57d8770fbbb824,"Sun, Jun 7, 2020 8:00 AM MDT + 113 more events",https://www.eventbrite.com/e/church-at-home-with-wwwconnectchurchatlorg-tickets-104235348734?aff=ebdssbonlinesearch
342,Test Event 1,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102380566%2F306031894941%2F1%2Foriginal.20200601-182140?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C31%2C2666%2C1333&s=17ec38890ada3693cd42e7a5b506fc33,"Tue, Jun 23, 2020 12:00 PM MDT",https://www.eventbrite.com/e/test-event-1-tickets-105375753716?aff=ebdssbonlinesearch
343,Drunken Prayer,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102360822%2F406886239845%2F1%2Foriginal.20200601-151744?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1500%2C750&s=eec7a92a4c367421714f7d98fdb139d2,"Wed, Jun 3, 2020 5:00 PM MDT",https://www.eventbrite.com/e/drunken-prayer-tickets-106131572390?aff=ebdssbonlinesearch
344,Drumming with and for Benny,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102334568%2F291829835589%2F1%2Foriginal.20200601-085327?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C19%2C734%2C367&s=22418aaf47c2c85bd184bdd9d910bfc4,"Thu, Jun 25, 2020 5:00 PM MDT",https://www.eventbrite.com/e/drumming-with-and-for-benny-registration-107259427836?aff=ebdssbonlinesearch
345,Drumming with and for Benny,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102365394%2F197498059281%2F1%2Foriginal.20200601-155826?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C9000%2C4500&s=e70f13c789aa42a75c6fef41f0357144,"Thu, Jun 25, 2020 5:00 PM MDT",https://www.eventbrite.com/e/drumming-with-and-for-benny-registration-107259427836?aff=ebdssbonlinesearch
346,Sultan Room Sessions: LIVE with Steele and Max Pain and the Groovies,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102378688%2F282478632189%2F1%2Foriginal.20200601-180401?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=2%2C0%2C2044%2C1022&s=ee59632c82b64b8eb9e3ac980c922033,"Thu, Jun 11, 2020 6:00 PM MDT",https://www.eventbrite.com/e/sultan-room-sessions-live-with-steele-and-max-pain-and-the-groovies-tickets-107586171134?aff=ebdssbonlinesearch
347,USOM Presents GUITAR NIGHT LIVE Ep 10: Jenny Clifford,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102344626%2F163123622865%2F1%2Foriginal.20200601-115901?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3bf629088a9b3323a89954ec65d43099,"Sat, Jun 6, 2020 1:00 PM MDT",https://www.eventbrite.ie/e/usom-presents-guitar-night-live-ep-10-jenny-clifford-tickets-107544514538?aff=ebdssbonlinesearch
348,"Virtual Lyve Party and Entertainment - Lyve From Home, Vybe Together!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102388350%2F439315940742%2F1%2Foriginal.20200601-193731?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C109%2C8688%2C4344&s=4856392da9686e91261a9db191ca1cd1,"Sat, Jun 6, 2020 9:00 PM MDT",https://www.eventbrite.com/e/virtual-lyve-party-and-entertainment-lyve-from-home-vybe-together-tickets-107594975468?aff=ebdssbonlinesearch
349,LIVE STREAM: Bad Molly,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102389636%2F306031894941%2F1%2Foriginal.20200601-195212?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C31%2C2666%2C1333&s=e96220fed6fe92f68dad05d9fa37d61c,"Fri, Jun 12, 2020 5:00 PM MDT",https://www.eventbrite.com/e/live-stream-bad-molly-tickets-107599007528?aff=ebdssbonlinesearch
350,Sultan Room Sessions: LIVE with Billy Martin and Soul Gnawa,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102395550%2F282478632189%2F1%2Foriginal.20200601-204804?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1%2C2048%2C1024&s=76b31e415227e225de642d569a14f8b7,"Wed, Jun 10, 2020 6:00 PM MDT",https://www.eventbrite.com/e/sultan-room-sessions-live-with-billy-martin-and-soul-gnawa-tickets-107599314446?aff=ebdssbonlinesearch
351,LIVE STREAM: Michael Flynn,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102392520%2F306031894941%2F1%2Foriginal.20200601-201855?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C63%2C2666%2C1333&s=a6c828167c3a719fa6793a2943b73161,"Tue, Jun 16, 2020 5:00 PM MDT",https://www.eventbrite.com/e/live-stream-michael-flynn-tickets-107610538016?aff=ebdssbonlinesearch
352,A Tribute to Ustad Mehdi Hassan,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102394768%2F412406086177%2F1%2Foriginal.20200601-204036?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C18%2C1640%2C820&s=5c821c4453533053a69eb49f39fa967c,"Sat, Jun 13, 2020 6:00 PM MDT",https://www.eventbrite.com/e/a-tribute-to-ustad-mehdi-hassan-tickets-107611516944?aff=ebdssbonlinesearch
353,"Look and Listen: Yumi Kurosawa, koto, with Sonia Cosman-Ernstoff",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102366178%2F163058500175%2F1%2Foriginal.20200601-160518?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C125%2C1500%2C750&s=fb43ff6907d6c79c05bb6da7e1e7c954,"Wed, Jun 24, 2020 2:00 PM MDT",https://www.eventbrite.com/e/look-and-listen-yumi-kurosawa-koto-with-sonia-cosman-ernstoff-tickets-107577445034?aff=ebdssbonlinesearch
354,anifie virtual concert (second night),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102399410%2F450427660088%2F1%2Foriginal.20200601-212809?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C160%2C640%2C320&s=a631a06fdc23df01d0d3d79a36d9335f,"Tue, Jun 9, 2020 6:00 PM MDT",https://www.eventbrite.com/e/anifie-virtual-concert-second-night-tickets-107617254104?aff=ebdssbonlinesearch
355,anifie virtual concert,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102397724%2F450427660088%2F1%2Foriginal.20200601-210849?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C160%2C640%2C320&s=1641d27169291edf929e8d027ad91650,"Mon, Jun 8, 2020 6:00 PM MDT",https://www.eventbrite.com/e/anifie-virtual-concert-tickets-107615185918?aff=ebdssbonlinesearch
356,Live with Hong Junyang: Love Beyond Distance,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101600690%2F214329970630%2F1%2Foriginal.20200522-081814?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C79%2C1918%2C959&s=d45c84fa8b13070b4a6c2de28dc8061d,"Fri, Jun 5, 2020 7:00 AM MDT",https://www.eventbrite.sg/e/live-with-hong-junyang-love-beyond-distance-tickets-106344669770?aff=ebdssbonlinesearch
357,A Cup of Tea Together - Online Repertoire Class Classical Guitar,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101681052%2F163008070622%2F1%2Foriginal.20200523-095941?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=1c6d3552d7d7bc5cb298782c9d4c0071,"Tue, Jun 2, 2020 9:00 AM MDT + 2 more events",https://www.eventbrite.ie/e/a-cup-of-tea-together-online-repertoire-class-classical-guitar-tickets-105769617774?aff=ebdssbonlinesearch
358,Weekly Bucket Drumming Lesson ,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F97860862%2F207733469101%2F1%2Foriginal.20200402-133145?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C40%2C1080%2C540&s=a140a9dda891faef811d7ef290e440a2,"Wed, Jun 3, 2020 7:00 AM MDT + 13 more events",https://www.eventbrite.com/e/weekly-bucket-drumming-lesson-tickets-101804453862?aff=ebdssbonlinesearch
359,Access All Areas - Impact,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101889566%2F405676272953%2F1%2Foriginal.20200526-170900?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C430%2C1500%2C750&s=9fe91f9843ca2355460062cd884b0db4,"Sat, Jun 6, 2020 8:00 AM MDT",https://www.eventbrite.com/e/access-all-areas-impact-tickets-106790906476?aff=ebdssbonlinesearch
360,Chantons en coeur avec Sébastien,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101113004%2F197456425873%2F1%2Foriginal.20200515-215821?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=300%2C0%2C600%2C300&s=11b9d95726b13c8319773343bdb25446,"Fri, Jun 12, 2020 9:00 AM MDT",https://www.eventbrite.ca/e/chantons-en-coeur-avec-sebastien-tickets-105599878078?aff=ebdssbonlinesearch
361,Meet iZotope Meet Jan van der Toorn,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102106018%2F394700333459%2F1%2Foriginal.20200528-182606?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C201%2C1054%2C527&s=fb163c53d8087d7c03383b92c1bc5bae,"Fri, Jun 5, 2020 8:00 AM MDT",https://www.eventbrite.com/e/meet-izotope-meet-jan-van-der-toorn-tickets-107121421054?aff=ebdssbonlinesearch
362,Live Classical Concert with Leon Bosch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101859066%2F181682887636%2F1%2Foriginal.20200526-114431?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C539%2C4846%2C2423&s=d234a914802a71642c42b1384f33e471,"Fri, Jun 5, 2020 7:30 AM MDT + 3 more events",https://www.eventbrite.co.uk/e/live-classical-concert-with-leon-bosch-tickets-103070009172?aff=ebdssbonlinesearch
363,"TayLee 1st Online Concert ""A Night To Remember""",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98817272%2F227696303563%2F1%2Foriginal.20200416-085916?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=15%2C0%2C1050%2C525&s=d7225b2c4c6e7946be62d9caca7bf8e0,"Mon, Jun 8, 2020 7:00 AM MDT",https://www.eventbrite.com/e/taylee-1st-online-concert-a-night-to-remember-tickets-102871980864?aff=ebdssbonlinesearch
364,Brìgh le Maighread Stìubhart: Songs of Highland Emigration & Clearances 1,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101605764%2F442510638172%2F1%2Foriginal.20200522-103309?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a21a1494224640f3d51f623056079c95,"Wed, Jun 3, 2020 8:30 AM MDT",https://www.eventbrite.co.uk/e/brigh-le-maighread-stiubhart-songs-of-highland-emigration-clearances-1-tickets-106352071910?aff=ebdssbonlinesearch
365,Brìgh le Maighread Stìubhart: Songs of Highland Emigration & Clearances 3,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101605980%2F442510638172%2F1%2Foriginal.20200522-103309?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=abcaab74c82beb2b030a26c24643ccb9,"Wed, Jun 17, 2020 8:30 AM MDT",https://www.eventbrite.co.uk/e/brigh-le-maighread-stiubhart-songs-of-highland-emigration-clearances-3-tickets-106353552338?aff=ebdssbonlinesearch
366,Brìgh le Maighread Stìubhart: Songs of Highland Emigration & Clearances 2,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101606120%2F442510638172%2F1%2Foriginal.20200522-103309?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=70e7cd464182d5fbbf6bcc4464d2d3ca,"Wed, Jun 10, 2020 8:30 AM MDT",https://www.eventbrite.co.uk/e/brigh-le-maighread-stiubhart-songs-of-highland-emigration-clearances-2-tickets-106354059856?aff=ebdssbonlinesearch
367,Listen Imagine Compose Away Day #1: Supporting Young Composers at Home,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101354812%2F55328316977%2F1%2Foriginal.20200519-170045?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1920%2C960&s=1f5eb617bac65235b1d3889a260aa4ab,"Thu, Jun 4, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/listen-imagine-compose-away-day-1-supporting-young-composers-at-home-tickets-105946013378?aff=ebdssbonlinesearch
368,So Over It Saturday's!!!!!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101160948%2F170693629560%2F1%2Foriginal.20200516-224344?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=cf74e0644e179957aadbc0085ed519a0,"Sat, Jun 6, 2020 11:00 PM MDT + 3 more events",https://www.eventbrite.com/e/so-over-it-saturdays-tickets-105662104198?aff=ebdssbonlinesearch
369,KFEST KPOP ONLINE TICKETS,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99747414%2F442489291786%2F1%2Foriginal.20200429-071022?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=010b228e2a15ffbffafd03f613588a2c,"Tue, Jun 2, 2020 5:00 AM MDT",https://www.eventbrite.com/e/kfest-kpop-online-tickets-tickets-103898994690?aff=ebdssbonlinesearch
370,Listen Imagine Compose Away Day #2: Music Technology,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101356352%2F55328316977%2F1%2Foriginal.20200519-171500?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C3000%2C1500&s=29f7f386f71eab9291f2bdb9f0bca82a,"Thu, Jun 11, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/listen-imagine-compose-away-day-2-music-technology-tickets-105946242062?aff=ebdssbonlinesearch
371,Online Songwriting Sessions - Production - Building a Track,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101235192%2F287847797083%2F1%2Foriginal.20200518-134706?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C43%2C1034%2C517&s=c69f13e5d861eb2f8967e767ebcf32dd,"Fri, Jun 5, 2020 8:00 AM MDT",https://www.eventbrite.co.uk/e/online-songwriting-sessions-production-building-a-track-tickets-105794889362?aff=ebdssbonlinesearch
372,Industry Insights - Planning a Release,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101536980%2F287182228489%2F1%2Foriginal.20200521-152627?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1024%2C512&s=197843b3b7533f1cdea0a7db166da685,"Wed, Jun 3, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/industry-insights-planning-a-release-tickets-106232704880?aff=ebdssbonlinesearch
373,Listen Imagine Compose Away Day #4: Composing within Instrumental Learning,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101357252%2F55328316977%2F1%2Foriginal.20200519-172422?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1500%2C750&s=1dcd005876610a705407c5fda0504ec4,"Thu, Jun 25, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/listen-imagine-compose-away-day-4-composing-within-instrumental-learning-tickets-105946506854?aff=ebdssbonlinesearch
374,HealthRHYTHMS Online with Kumi Masunaga,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102330892%2F441453308312%2F1%2Foriginal.20200601-072948?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=200%2C0%2C1192%2C596&s=b98c83e550225679a8848d43e12d9f5b,"Mon, Jun 1, 2020 11:00 PM MDT",https://www.eventbrite.com/e/healthrhythms-online-with-kumi-masunaga-tickets-107331449254?aff=ebdssbonlinesearch
375,Music Production Course for Beginners (Thurs)- Starting Thursday 4th June,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101526536%2F287847797083%2F1%2Foriginal.20200521-133727?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a81ab0224f9e6e5bc0a82fe01dc608f5,"Thu, Jun 4, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/music-production-course-for-beginners-thurs-starting-thursday-4th-june-tickets-106224917588?aff=ebdssbonlinesearch
376,Music Production Course - Advanced- Start Friday 5th June,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100427646%2F287847797083%2F1%2Foriginal.20200507-142037?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e1b6427095c7ee936ebb72cc90b39824,"Fri, Jun 5, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/music-production-course-advanced-start-friday-5th-june-tickets-104651336966?aff=ebdssbonlinesearch
377,Music Production Course - Intermediate - Start Wed 3rd June,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100420598%2F287847797083%2F1%2Foriginal.20200507-125822?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=4f6e99ccd7f0db5140139f6680dcb266,"Wed, Jun 3, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/music-production-course-intermediate-start-wed-3rd-june-tickets-104639874682?aff=ebdssbonlinesearch
378,Listen Imagine Compose Away Day #3:Do more with young composers in school,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101355772%2F55328316977%2F1%2Foriginal.20200519-170853?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1920%2C960&s=0b6fef5f0861f3a291c6d99a242411bb,"Thu, Jun 18, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/listen-imagine-compose-away-day-3do-more-with-young-composers-in-school-tickets-105946424608?aff=ebdssbonlinesearch
379,Working with Young People in Healthcare Settings During Covid 19,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101775914%2F148468696480%2F1%2Foriginal.20200525-105212?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C800%2C400&s=f08daa822b441543bfdf0bb63bfafbc5,"Tue, Jun 2, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/working-with-young-people-in-healthcare-settings-during-covid-19-tickets-106632506698?aff=ebdssbonlinesearch
380,Online Songwriting Sessions - Demo Recording,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101233332%2F287847797083%2F1%2Foriginal.20200518-132537?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C65%2C1050%2C525&s=d0843aaeca6d102c5ea74bd7aca83bce,"Tue, Jun 2, 2020 8:00 AM MDT",https://www.eventbrite.co.uk/e/online-songwriting-sessions-demo-recording-tickets-105791956590?aff=ebdssbonlinesearch
381,Fly Kid x Zoom x Hiphop & RnB Family Party,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101270326%2F319383808641%2F1%2Foriginal.20200518-193534?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C145%2C1800%2C900&s=5d04fc399bbed4320f490e7e35b50c31,"Sat, Jun 6, 2020 7:00 AM MDT + 3 more events",https://www.eventbrite.co.uk/e/fly-kid-x-zoom-x-hiphop-rnb-family-party-tickets-105861643024?aff=ebdssbonlinesearch
382,Work-in-progress presentation from RMA members,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98558708%2F132997647952%2F1%2Foriginal.20200413-112306?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C0%2C932%2C466&s=fd73445c94f82299868f9a2e790d4101,"Wed, Jun 17, 2020 8:00 AM MDT",https://www.eventbrite.co.uk/e/work-in-progress-presentation-from-rma-members-tickets-102554621634?aff=ebdssbonlinesearch
383,Music Production Course - Intermediate (Tues) - Start Tues 2nd June,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100961024%2F287847797083%2F1%2Foriginal.20200514-114250?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=42485e7ba5263c2fdda3445885da701c,"Tue, Jun 2, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/music-production-course-intermediate-tues-start-tues-2nd-june-tickets-105379587182?aff=ebdssbonlinesearch
384,Songwriting Sessions - Performance,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101237136%2F287847797083%2F1%2Foriginal.20200518-141007?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C87%2C1050%2C525&s=87c47ace5a59c2c506788c1026997dd8,"Tue, Jun 9, 2020 8:00 AM MDT",https://www.eventbrite.co.uk/e/songwriting-sessions-performance-tickets-105799354718?aff=ebdssbonlinesearch
385,Tac an Teine - Air Loidhne,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102187374%2F442510638172%2F1%2Foriginal.20200504-192700?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a27de95bbf6c50a0ea91cddd0a5fa300,"Sat, Jun 6, 2020 9:00 AM MDT",https://www.eventbrite.co.uk/e/tac-an-teine-air-loidhne-tickets-107244360770?aff=ebdssbonlinesearch
386,Adult Music Sharing Online,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101583738%2F218856579631%2F1%2Foriginal.20200401-221614?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C800%2C400&s=5034b3e6c66dd8d529c0b48a0643f9af,"Thu, Jun 11, 2020 8:30 AM MDT",https://www.eventbrite.ca/e/adult-music-sharing-online-tickets-106290573968?aff=ebdssbonlinesearch
387,Adult Music Sharing Online,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101584056%2F218856579631%2F1%2Foriginal.20200401-221614?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C800%2C400&s=70715c8c282358054e934de1cc8e25b3,"Thu, Jun 4, 2020 8:30 AM MDT",https://www.eventbrite.ca/e/adult-music-sharing-online-tickets-106291591010?aff=ebdssbonlinesearch
388,Adult Music Sharing Online,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101583850%2F218856579631%2F1%2Foriginal.20200401-221614?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C800%2C400&s=5554ef86718e28a893f3560b5466fdc9,"Thu, Jun 18, 2020 8:30 AM MDT",https://www.eventbrite.ca/e/adult-music-sharing-online-tickets-106290644178?aff=ebdssbonlinesearch
389,Online Music Matters Workshops for parents and children aged 0-5 years (pm),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100114494%2F6893757859%2F1%2Foriginal.20200504-112754?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=dee9190855602a727b732fa2f3c05196,"Mon, Jun 1, 2020 9:30 AM MDT + 1 more event",https://www.eventbrite.co.uk/e/online-music-matters-workshops-for-parents-and-children-aged-0-5-years-pm-tickets-104308463422?aff=ebdssbonlinesearch
390,Sunday Night Online Kirtan from the Mantra Room Sydney,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F97568124%2F158662538347%2F1%2Foriginal.20200329-034614?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C138%2C1920%2C960&s=02a7b9fb2beec2ad80c18eac97fc8e37,"Sun, Jun 7, 2020 1:00 AM MDT + 29 more events",https://www.eventbrite.com.au/e/sunday-night-online-kirtan-from-the-mantra-room-sydney-tickets-97086617687?aff=ebdssbonlinesearch
391,A Masterpiece!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101798798%2F291915843459%2F1%2Foriginal.20200525-170642?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6f611f96c09abf46b7b62cb538506615,"Wed, Jun 24, 2020 9:00 AM MDT",https://www.eventbrite.ca/e/a-masterpiece-tickets-106640289978?aff=ebdssbonlinesearch
